SYMBOL,COMPANY NAME,MARKET CAP,MARKET CAP CATEGORY,EXCHANGE,KITE_ID,SHOONYA_TOKEN
ADDIND,ADDI INDUSTRIES LTD.-$,45.1836438,Small Cap,BSE,130010116,507852
SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES LTD.,44.9385222,Small Cap,BSE,135790852,530433
UNICK,Unick Fix-A-Form And Printers Ltd,44.92215,Small Cap,BSE,138624772,541503
SAINIK,SAINIK FINANCE & INDUSTRIES LTD.,44.9017604,Small Cap,BSE,135747844,530265
TNTELE,Tamilnadu Telecommunication Limited,44.676016,Small Cap,NSE,,3512
SMARTFIN,Smart Finsec Ltd,44.4000005,Small Cap,BSE,138110468,539494
JMDVL,JMD Ventures Ltd,44.355345,Small Cap,BSE,130839556,511092
RISHITECH,RISHI TECHTEX LTD.,44.0355733,Small Cap,BSE,133893380,523021
PICTUREHS,PICTUREHOUSE MEDIA LTD.,43.9422492,Small Cap,BSE,136282884,532355
CYBERMEDIA,Cyber Media (India) Limited,43.8849504,Small Cap,NSE,3031553,11842
CHOKSILA,CHOKSI LABORATORIES LTD.,43.7697065,Small Cap,BSE,134795780,526546
DYNAMICP,DYNAMIC PORTFOLIO MANAGEMENT & SERVICES LTD.,43.7624077,Small Cap,BSE,135879428,530779
OASISEC,OASIS SECURITIES LTD.,43.6507494,Small Cap,BSE,131197188,512489
AASTAFIN,Aastamangalam Finance Ltd,43.6488618,Small Cap,BSE,131011588,511764
ACROW,ACROW INDIA LTD.,43.584,Small Cap,BSE,131366148,513149
KANCOTEA,Kanco Tea & Industries Ltd,43.3852146,Small Cap,BSE,138497284,541005
RALEGRA,RAVILEELA GRANITES LTD.,43.2861533,Small Cap,BSE,134680324,526095
SONALAD,SONAL ADHESIVES LTD.,43.0331,Small Cap,BSE,134886660,526901
POLYSPIN,Polyspin Exports Ltd,42.880001,Small Cap,BSE,138074628,539354
TGBHOTELS,TGB Banquets And Hotels Limited,42.7288576,Small Cap,NSE,3739393,14607
INFRONICS,Infronics Systems Ltd,42.6364344,Small Cap,BSE,137724164,537985
VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,42.6258399,Small Cap,BSE,135942404,531025
PRISMX,Prismx Global Ventures Ltd,42.59378,Small Cap,BSE,128336388,501314
ADVLIFE,ADVANCE LIFESTYLES LTD.,42.3537696,Small Cap,BSE,133388292,521048
KJMCFIN,KJMC FINANCIAL SERVICES LTD.,41.8991464,Small Cap,BSE,135740164,530235
SHREEGANES,Shree Ganesh Biotech (India) Ltd,41.855518,Small Cap,BSE,138104324,539470
VERTEX,VERTEX SECURITIES LTD.,41.7428685,Small Cap,BSE,136179204,531950
SUNILAGR,SUNIL AGRO FOODS LTD.-$,41.7402961,Small Cap,BSE,135923972,530953
KRIDHANINF,Kridhan Infra Limited,41.4185088,Small Cap,NSE,,11480
TCMLMTD,TCM LTD.,41.1133674,Small Cap,BSE,134183940,524156
SBECSYS,SBEC SYSTEMS (INDIA) LTD.,41.0499992,Small Cap,BSE,132444164,517360
HEMANG,Hemang Resources Ltd,40.92,Small Cap,BSE,135981572,531178
KACL,Kaiser Corporation Limited,40.8865246,Small Cap,BSE,136135684,531780
ASHCAP,ASHIRWAD CAPITAL LTD.,40.6799998,Small Cap,BSE,131135236,512247
MARBU,MARTIN BURN LTD.,40.6536304,Small Cap,BSE,134032900,523566
JTAPARIA,J. Taparia Projects Ltd,40.5486011,Small Cap,BSE,137865988,538539
VINYOFL,VINYOFLEX LTD.,40.38265,Small Cap,BSE,135782660,530401
POLYCHMP,POLYMECHPLAST MACHINES LTD.,40.3323048,Small Cap,BSE,134667012,526043
MAXHEIGHTS,MAXHEIGHTS INFRASTRUCTURE LTD.,40.2561798,Small Cap,BSE,136790532,534338
PATSPINLTD,PATSPIN INDIA LTD.,40.1341585,Small Cap,BSE,131667460,514326
GUJPETR,GUJARAT PETROSYNTHESE LTD.,40.0531029,Small Cap,BSE,129755652,506858
INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,40.01919,Small Cap,BSE,129231364,504810
SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,39.9600005,Small Cap,BSE,131137796,512257
VAMA,VAMA INDUSTRIES LTD.,39.9303994,Small Cap,BSE,131116804,512175
FAMILYCARE,Family Care Hospitals Ltd,39.8629008,Small Cap,BSE,132124164,516110
WILLAMAGOR,Williamson Magor & Company Limited,39.6840832,Small Cap,NSE,965633,3772
SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,39.5276076,Small Cap,BSE,134230020,524336
HIPOLIN,HIPOLIN LTD.,39.4230674,Small Cap,BSE,135898372,530853
MEGRISOFT,Megri Soft Ltd,39.25875,Small Cap,BSE,137987076,539012
VEERHEALTH,Veerhealth Care Limited,39.1170062,Small Cap,BSE,130949892,511523
VENLONENT,VENLON ENTERPRISES LTD.,38.920654,Small Cap,BSE,134153732,524038
COSYN,COSYN Ltd,38.5500011,Small Cap,BSE,137964036,538922
B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.,38.448865,Small Cap,BSE,136004612,531268
JUPITERIN,JUPITER INFOMEDIA LTD.,38.4266984,Small Cap,BSE,136863492,534623
MOHITIND,Mohit Industries Limited,38.4005472,Small Cap,NSE,,29423
LAFFANSQ,LAFFANS PETROCHEMICALS LTD.-$,38.4,Small Cap,BSE,134277636,524522
ASHIS,ASHIANA ISPAT LTD.,38.1115715,Small Cap,BSE,131430660,513401
ORIENTTR,ORIENT TRADELINK LTD.,38.0215,Small Cap,BSE,136067076,531512
PWASML,Prakash Woollen & Synthetic Mills Ltd,37.8482171,Small Cap,BSE,136047876,531437
MEDINOV,MEDINOVA DIAGNOSTIC SERVICES LTD.,37.8304171,Small Cap,BSE,134733060,526301
STDBAT,STANDARD BATTERIES LTD.,37.4906562,Small Cap,BSE,129070084,504180
VAPIENTER,Vapi Enterprise Ltd,37.2446549,Small Cap,BSE,128662788,502589
VIJIFIN,Viji Finance Limited,37.1924992,Small Cap,NSE,,17691
SPENTA,SPENTA INTERNATIONAL LTD.,37.041955,Small Cap,BSE,134697220,526161
CONCORD,Concord Drugs Ltd,37,Small Cap,BSE,137975044,538965
ARUNAHTEL,ARUNA HOTELS LTD.,36.9848994,Small Cap,BSE,128004100,500016
NATGENI,NATIONAL GENERAL INDUSTRIES LTD.,36.8038686,Small Cap,BSE,136102660,531651
MPILCORPL,MPIL CORPORATION LTD.,36.5809216,Small Cap,BSE,128115204,500450
THAKRAL,THAKRAL SERVICES (INDIA) LTD.,36.56651,Small Cap,BSE,130307844,509015
HINDMILL,HINDOOSTAN MILLS LTD.,36.5368286,Small Cap,BSE,130533124,509895
JETKINGQ,JETKING INFOTRAIN LTD.,36.5083495,Small Cap,BSE,132368132,517063
UNIINFO,Uniinfo Telecom Services Limited,36.2816896,Small Cap,NSE,1994497,7791
NETLINK,NETLINK SOLUTIONS (INDIA) LTD.,36.1299663,Small Cap,BSE,130314244,509040
UTIQUE,Utique Enterprises Ltd,35.49767,Small Cap,BSE,128003588,500014
PANJON,PANJON LTD.,35.3074171,Small Cap,BSE,134744324,526345
NIVAKA,Nivaka Fashions Ltd,34.9146009,Small Cap,BSE,138804740,542206
MPDL,MPDL Ltd,34.54236,Small Cap,BSE,136377092,532723
BOMBWIR,BOMBAY WIRE ROPES LTD.,34.2902632,Small Cap,BSE,129189892,504648
KALLAM,Kallam Textiles Ltd-$,34.2212365,Small Cap,BSE,135731460,530201
GOGIACAP,Gogia Capital Services Limited,34.1213191,Small Cap,BSE,136089604,531600
SANPA,SANGAL PAPERS LTD.,34.0410235,Small Cap,BSE,132120580,516096
CHALLANI,Challani Capital Ltd,33.9150009,Small Cap,BSE,135871236,530747
NATURAL,Natural Biocon (India) Ltd,33.6465414,Small Cap,BSE,139060996,543207
VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,33.4694253,Small Cap,BSE,136893700,534741
CHORDIA,CHORDIA FOOD PRODUCTS LTD.,33.2733526,Small Cap,BSE,132985604,519475
SPCAPIT,SP CAPITAL FINANCING LTD.,33.0671,Small Cap,BSE,135753988,530289
COLORCHIPS,Colorchips New Media Ltd,33.0332065,Small Cap,BSE,138245892,540023
TTIENT,TTI Enterprise Ltd,32.6954753,Small Cap,BSE,137880836,538597
PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,32.6797345,Small Cap,BSE,128791556,503092
GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,32.6602717,Small Cap,BSE,135747332,530263
KSHITIJPOL,Kshitij Polyline Limited,32.5830304,Small Cap,NSE,,10407
ACEINTEG,Ace Integrated Solutions Limited,32.538,Small Cap,NSE,3015425,11779
STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,32.5369358,Small Cap,BSE,129562884,506105
RODIUM,Rodium Realty Limited,32.4659981,Small Cap,BSE,136146436,531822
DYNAMIND,DYNAMIC INDUSTRIES LTD.-$,32.2535143,Small Cap,BSE,134353412,524818
GREENCREST,Greencrest Financial Services Limited,32.1647038,Small Cap,BSE,136124676,531737
ADCON,Adcon Capital Services Ltd,32.1492929,Small Cap,BSE,138113540,539506
PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,31.9464945,Small Cap,BSE,134197764,524210
SYLPH,SYLPH TECHNOLOGIES LTD.,31.7552725,Small Cap,BSE,130930436,511447
ZENIFIB,ZENITH FIBRES LTD.-$,31.549143,Small Cap,BSE,131652100,514266
NARPROP,NARENDRA PROPERTIES LTD.,31.2397337,Small Cap,BSE,136042500,531416
BAMPSL,BAMPSL SECURITIES LTD.,31.2102328,Small Cap,BSE,136087300,531591
DECOMIC,DECO-MICA LTD.,31.0842008,Small Cap,BSE,135994116,531227
ZENITHHE,ZENITH HEALTH CARE LTD.,30.9536652,Small Cap,BSE,135850244,530665
DANUBE,Danube Industries Ltd,30.9000005,Small Cap,BSE,138332420,540361
MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.,30.81693,Small Cap,BSE,136146180,531821
BHASKAGR,BHASKAR AGROCHEMICALS LTD.,30.814974,Small Cap,BSE,134280708,524534
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,30.7441856,Small Cap,NSE,,14942
JAINEX,JAINEX AAMCOL LTD.,30.6300384,Small Cap,BSE,129334276,505212
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,30.61544,Small Cap,NSE,3874817,15136
GLANCE,GLANCE FINANCE LTD.,30.5561648,Small Cap,BSE,135986948,531199
VIVIDHA,Visagar Polytex Limited,30.4409024,Small Cap,NSE,7648513,29877
BCP,B.C. Power Controls Ltd,30.3629993,Small Cap,BSE,137668100,537766
BESTEAST,BEST EASTERN HOTELS LTD.,29.9929987,Small Cap,BSE,130217988,508664
SANGINITA,Sanginita Chemicals Limited,29.8113952,Small Cap,NSE,2824193,11032
BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,29.7545349,Small Cap,BSE,129787140,506981
SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION LTD.,29.4,Small Cap,BSE,130952452,511533
CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,29.203476,Small Cap,BSE,134013188,523489
ASIANTNE,ASIAN TEA & EXPORTS LTD.-$,29.1399993,Small Cap,BSE,133000196,519532
STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.,29.1182691,Small Cap,BSE,131372292,513173
GROARC,Groarc Industries India Ltd,29.062458,Small Cap,BSE,136272644,532315
MARIS,MARIS SPINNERS LTD.-$,28.9570701,Small Cap,BSE,136064772,531503
PVVINFRA,PVV Infra Ltd,28.8921882,Small Cap,BSE,137384708,536659
INTECCAP,INTEC CAPITAL LTD.,28.7615472,Small Cap,BSE,134878980,526871
KJMCCORP,KJMC Corporate Advisors (India) Ltd.,28.6747835,Small Cap,BSE,136269828,532304
HEADSUP,Heads UP Ventures Limited,28.5969664,Small Cap,NSE,4916481,19205
PRIMEURB,PRIME URBAN DEVELOPMENT INDIA LTD.,28.4287107,Small Cap,BSE,133414148,521149
CILSEC,CIL SECURITIES LTD.,28.4249992,Small Cap,BSE,135892228,530829
AJCON,AJCON GLOBAL SERVICES LTD.,28.3730467,Small Cap,BSE,130993156,511692
MADHUSE,MADHUSUDAN SECURITIES LTD.,28.078022,Small Cap,BSE,130816004,511000
PURSHOTTAM,Purshottam Investofin Ltd,27.9870436,Small Cap,BSE,137893636,538647
ZENLABS,Zenlabs Ethica Ltd,27.9539992,Small Cap,BSE,135858436,530697
ADARSHPL,ADARSH PLANT PROTECT LTD.,27.7918497,Small Cap,BSE,134838020,526711
NKIND,NK Industries Limited,27.7056384,Small Cap,NSE,,2439
NEIL,Neil Industries Ltd,27.6286718,Small Cap,BSE,137988100,539016
OSIAJEE,Osiajee Texfab Ltd,27.54,Small Cap,BSE,138290692,540198
SSPDL,SSPDL LTD.-$,27.151425,Small Cap,BSE,135890180,530821
CHOKSI,CHOKSI IMAGING LTD.,26.91,Small Cap,BSE,135789316,530427
ACIIN,ACI INFOCOM LTD.,26.7387986,Small Cap,BSE,132443140,517356
JAYCH,JAYSHREE CHEMICALS LTD.,26.6577434,Small Cap,BSE,129669124,506520
HOTLSILV,H.S.INDIA LTD.,26.3711612,Small Cap,BSE,136229124,532145
SHREESEC,Shree Securities Ltd,26.334001,Small Cap,BSE,137977604,538975
OLYMPTX,OLYMPIA INDUSTRIES LTD.,26.3049247,Small Cap,BSE,133402884,521105
AMINTAN,Amin Tannery Ltd,26.0215662,Small Cap,BSE,138693380,541771
KCLINFRA,KCL Infra Projects Ltd,25.33677,Small Cap,BSE,136136708,531784
TRADEWELL,Tradewell Holdings Ltd,25.23696,Small Cap,BSE,135987972,531203
DARSHANORNA,Darshan Orna Ltd,25.2147821,Small Cap,BSE,138210308,539884
CHANDNIMACH,Chandni Machines Ltd,25.1739696,Small Cap,BSE,138912516,542627
TAIIND,TAI INDUSTRIES LTD.-$,25.0379997,Small Cap,BSE,132987652,519483
SPAR,Sparc Electrex Ltd,24.9925674,Small Cap,BSE,136030724,531370
HOWARHO,HOWARD HOTELS LTD.,24.9883972,Small Cap,BSE,134850820,526761
NDASEC,NDA SECURITIES LTD.,24.8939024,Small Cap,BSE,130952964,511535
MFLINDIA,MFL INDIA LTD.,24.8601479,Small Cap,BSE,134815236,526622
PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LTD.,24.8576003,Small Cap,BSE,130040324,507970
TRIVENIGQ,TRIVENI GLASS LTD.-$,24.3428816,Small Cap,BSE,128583940,502281
WHITEORG,White Organic Agro Ltd,24.3249993,Small Cap,BSE,131510532,513713
CROISSANCE,Croissance Ltd,24.2659846,Small Cap,BSE,136168708,531909
SHYAMTEL,Shyam Telecom Limited,24.2642576,Small Cap,NSE,,13740
MUKATPIP,MUKAT PIPES LTD.-$,24.2396697,Small Cap,BSE,134100996,523832
RELIABVEN,RELIABLE VENTURES INDIA LTD.,24.1292418,Small Cap,BSE,136223748,532124
ANUPAM,Anupam Finserv Ltd,23.8213037,Small Cap,BSE,135707908,530109
ANKIN,ANKA INDIA LTD.,23.8205458,Small Cap,BSE,136108292,531673
CAPRO,CAPROLACTAM CHEMICALS LTD.,23.805,Small Cap,BSE,129916420,507486
DAL,Dynamic Archistructures Ltd,23.80251,Small Cap,BSE,138158340,539681
KAMANWALA,KAMANWALA HOUSING CONSTRUCTION LTD.,23.7469582,Small Cap,BSE,130849540,511131
PRIMAIN,PRIMA INDUSTRIES LTD.,23.74218,Small Cap,BSE,135998980,531246
OCTAVIUSPL,Octavius Plantations Ltd,23.7,Small Cap,BSE,138992132,542938
SILLYMONKS,Silly Monks Entertainment Limited,23.56768,Small Cap,NSE,4888833,19097
CITYMAN,CITYMAN LTD.,23.49581,Small Cap,BSE,,521210
YASHMGM,YASH MANAGEMENT & SATELLITE LTD.,23.4600003,Small Cap,BSE,130969860,511601
EASTRED,EASTERN TREADS LTD.,23.3870403,Small Cap,BSE,136024580,531346
TUNITEX,TUNI TEXTILE MILLS LTD.,23.3829306,Small Cap,BSE,136041220,531411
FRUTION,Fruition Venture Ltd,23.12,Small Cap,BSE,137873412,538568
NEERAJ,Neeraj Paper Marketing Ltd,23.1,Small Cap,BSE,138088708,539409
RISHDIGA,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.-$,23.04288,Small Cap,BSE,136073988,531539
SBFL,Shree Bhavya Fabrics Ltd,22.9140007,Small Cap,BSE,133409540,521131
SITAENT,SITA ENTERPRISES LTD.,22.7879997,Small Cap,BSE,131222788,512589
ISHITADR,ISHITA DRUGS & INDUSTRIES LTD.,22.7113275,Small Cap,BSE,134246404,524400
SARTHAKIND,SARTHAK INDUSTRIES LTD.,22.6812836,Small Cap,BSE,136174084,531930
RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,22.5621986,Small Cap,BSE,136077316,531552
RFLL,Rita Finance and Leasing Ltd,22.25,Small Cap,BSE,139073540,543256
PRAGBOS,PRAG BOSIMI SYNTHETICS LTD.,22.2405051,Small Cap,BSE,128049156,500192
SAMTEX,SAMTEX FASHIONS LTD.-$,22.2010001,Small Cap,BSE,133428740,521206
TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,21.9850829,Small Cap,BSE,131344132,513063
INDUSFINL,Indus Finance Ltd,21.9421669,Small Cap,BSE,136151300,531841
SHKARTP,SHREE KARTHIK PAPERS LTD.,21.7662906,Small Cap,BSE,132123140,516106
LWSKNIT,LWS KNITWEAR LTD.,21.7005367,Small Cap,BSE,136038916,531402
MTPL,Marg Techno Projects Ltd,21.594001,Small Cap,BSE,138305028,540254
KUNSTOFF,KUNSTSTOFFE INDUSTRIES LTD.,21.5794797,Small Cap,BSE,134040068,523594
SHREMETAL,SHREE METALLOYS LTD.,21.5508218,Small Cap,BSE,136182276,531962
SHVFL,SHREEVATSAA FINANCE & LEASING LTD.,21.4726002,Small Cap,BSE,136193796,532007
VELHO,VELAN HOTELS LTD.,21.0643555,Small Cap,BSE,134849284,526755
EMMESSA,EMMESSAR BIOTECH & NUTRITION LTD.,20.98362,Small Cap,BSE,134340612,524768
IITLPROJ,IITL PROJECTS LIMITED,20.9118675,Small Cap,BSE,136183812,531968
UMESLTD,Usha Martin Education & Solutions Limited,20.8948976,Small Cap,NSE,4900353,19142
JAIPAN,JAIPAN INDUSTRIES LTD.,20.8553521,Small Cap,BSE,129495044,505840
MILESTONE,MILESTONE GLOBAL LTD.,20.7875,Small Cap,BSE,136022532,531338
CONTCHM,CONTINENTAL CHEMICALS LTD.,20.7020364,Small Cap,BSE,129775364,506935
SOUTLAT,SOUTHERN LATEX LTD.,20.649912,Small Cap,BSE,131700228,514454
SUJALA,Sujala Trading & Holdings Ltd,20.5410833,Small Cap,BSE,138013956,539117
BKV,BKV INDUSTRIES LTD.,20.4848174,Small Cap,BSE,132992004,519500
SARVOTTAM,Sarvottam Finvest Ltd,20.2725005,Small Cap,BSE,138015748,539124
BFLAFL,BFL Asset Finvest Ltd,20.0906723,Small Cap,BSE,138153476,539662
JACKSON,Jackson Investments Ltd,20.0588519,Small Cap,BSE,137836036,538422
YAANENT,Yaan Enterprises Ltd,19.9237,Small Cap,BSE,137861380,538521
ADINATH,ADINATH TEXTILES LTD.,19.7207234,Small Cap,BSE,131612932,514113
YUNIKM,Yunik Managing Advisors Ltd,19.63137,Small Cap,BSE,136486148,533149
CINDHO,CINDRELLA HOTELS LTD.-$,19.62,Small Cap,BSE,134751492,526373
GGPL,Gala Global Products Ltd,19.269592,Small Cap,BSE,138042372,539228
REGENTRP,Regent Enterprises Ltd,18.969745,Small Cap,BSE,131231748,512624
SOLIDSTON,SOLID STONE COMPANY LTD.,18.9645,Small Cap,BSE,131506948,513699
CFL,Classic Filaments Ltd,18.95139,Small Cap,BSE,138319364,540310
GARBIFIN,Garbi Finvest Ltd,18.8981261,Small Cap,BSE,138109956,539492
COMPUPN,COMPUTER POINT LTD.,18.8708112,Small Cap,BSE,130005252,507833
HBLEAS,HB LEASING & FINANCE CO.LTD.,18.806641,Small Cap,BSE,130292740,508956
BERLDRG,BERYL DRUGS LTD.,18.7754299,Small Cap,BSE,134299140,524606
LINKPH,LINK PHARMA CHEM LTD.,18.6326187,Small Cap,BSE,134335492,524748
VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,18.6228903,Small Cap,BSE,134291460,524576
NATRAJPR,NATRAJ PROTEINS LTD.,18.5289202,Small Cap,BSE,135710468,530119
INDXTRA,IEL Ltd,18.5238637,Small Cap,BSE,134301188,524614
ENBETRD,ENBEE TRADE & FINANCE LTD.,18.5208419,Small Cap,BSE,,512441
GILADAFINS,Gilada Finance & Investments Ltd,18.4044525,Small Cap,BSE,137929732,538788
SWRNASE,SWARNA SECURITIES LTD.,18.2939998,Small Cap,BSE,135936772,531003
SIBARAUT,SIBAR AUTO PARTS LTD.,18.177599,Small Cap,BSE,133156100,520141
BHARAT,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,18.0547163,Small Cap,BSE,130944260,511501
SHARPINV,Sharp Investments Ltd,17.9152152,Small Cap,BSE,137782276,538212
GOLECHA,GOLECHHA GLOBAL FINANCE LTD.,17.6110002,Small Cap,BSE,136028164,531360
PREMCAP,PREMIER CAPITAL SERVICES LTD.,17.6039322,Small Cap,BSE,130820100,511016
SHANTI,Shanti Overseas (India) Limited,17.5363744,Small Cap,NSE,1446401,5650
INDRENEW,IND Renewable Energy Ltd,17.4908681,Small Cap,BSE,137397508,536709
VISVEN,Vishvprabha Ventures Ltd,17.33086,Small Cap,BSE,131088388,512064
CRANEINFRA,Crane Infrastructure Ltd,17.2721726,Small Cap,BSE,137925124,538770
JAGJANANI,JAGJANANI TEXTILES LTD.,17.1756003,Small Cap,BSE,136403204,532825
NPRFIN,NPR FINANCE LTD.,17.1362459,Small Cap,BSE,135712516,530127
ETT,ETT Ltd,16.869794,Small Cap,BSE,137652996,537707
ISFL,ISF LIMITED,16.625,Small Cap,BSE,134875908,526859
SDL,Span Divergent Ltd-$,16.6037076,Small Cap,BSE,134330116,524727
ADORMUL,ADOR MULTIPRODUCTS LTD.,16.5820461,Small Cap,BSE,133918724,523120
MPL,MPL Plastics Limited,16.3712014,Small Cap,BSE,134692612,526143
OROSMITHS,OROSIL SMITHS INDIA LTD.-$,16.3611321,Small Cap,BSE,136096260,531626
DRL,Disha Resources Ltd,16.3062479,Small Cap,BSE,136077572,531553
LONTE,LONGVIEW TEA COMPANY LTD.,16.1661177,Small Cap,BSE,134801412,526568
PHYTO,PHYTO CHEM (INDIA) LTD.,15.9107326,Small Cap,BSE,134350852,524808
SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,15.91,Small Cap,BSE,133435908,521234
DECIPHER,Decipher Labs Ltd,15.8267,Small Cap,BSE,134336516,524752
MITSHI,Mitshi India Ltd,15.4,Small Cap,BSE,134088196,523782
LIPPISYS,LIPPI SYSTEMS LTD.-$,15.3929998,Small Cap,BSE,134810628,526604
INDOEURO,INDO EURO INDCHEM LTD.,15.3835986,Small Cap,BSE,134261252,524458
ORTINGLOBE,ORTIN GLOBAL LIMITED,15.3198208,Small Cap,NSE,762625,2979
UNITEDINT,UNITED INTERACTIVE LTD.,15.1332152,Small Cap,BSE,128740612,502893
VIVANZA,Vivanza Biosciences Ltd,15.0399999,Small Cap,BSE,135694596,530057
AMFORG,AMFORGE INDUSTRIES LTD.,14.9626874,Small Cap,BSE,131357956,513117
HATHWAYB,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,14.8635003,Small Cap,BSE,130322692,509073
KACHCHH,KACHCHH MINERALS LTD.,14.6781868,Small Cap,BSE,136135172,531778
ALEXANDER,Alexander Stamps And Coin Ltd,14.5732827,Small Cap,BSE,130934532,511463
COLINZ,COLINZ LABORATORIES LTD.,14.3588643,Small Cap,BSE,135989764,531210
ELEFLOR,ELEGANT FLORICULTURE & AGROTECH (INDIA) LTD.,14.3199996,Small Cap,BSE,134777092,526473
PHOTOQUP,PHOTOQUIP INDIA LTD.,14.2519047,Small Cap,BSE,134806532,526588
NIRAJISPAT,Niraj Ispat Industries Limited,14.1834,Small Cap,NSE,4823041,18840
RANDER,RANDER CORPORATION LTD.,14.0024841,Small Cap,BSE,135994372,531228
UNITDCR,UNITED CREDIT LTD.,13.8523398,Small Cap,BSE,135959300,531091
TRIVENIENT,Triveni Enterprises Ltd,13.7376005,Small Cap,BSE,137873668,538569
PRIMAGR,PRIMA AGRO LTD.,13.50674,Small Cap,BSE,132931076,519262
KAKTEX,KAKATIYA TEXTILES LTD.,13.4696318,Small Cap,BSE,133389828,521054
GTNTEX,GTN TEXTILES LTD.,13.3865405,Small Cap,BSE,136382468,532744
CATVISION,Catvision Limited,13.3013325,Small Cap,BSE,135976452,531158
ANJANIFIN,ANJANI FINANCE LTD.,13.2471502,Small Cap,BSE,136160772,531878
SSWRL,SHREE STEEL WIRE ROPES LTD.,13.1697919,Small Cap,BSE,131452932,513488
GUJINV,GUJARAT INVESTA LTD.,12.8794782,Small Cap,BSE,136023300,531341
RAJPACK,RAJ PACKAGING INDUSTRIES LTD.,12.7039018,Small Cap,BSE,135708420,530111
SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,12.6150381,Small Cap,BSE,131619844,514140
PANTH,Panth Infinity Ltd,12.5679099,Small Cap,BSE,138020612,539143
ESARIND,ESAAR (INDIA) LTD.,12.4699187,Small Cap,BSE,136064516,531502
GBFL,Goenka Business & Finance Ltd,12.2980851,Small Cap,BSE,137929476,538787
SUPERTEX,SUPERTEX INDUSTRIES LTD.,12.1352121,Small Cap,BSE,134690052,526133
LIBORD,LIBORD SECURITIES LTD.,11.5749998,Small Cap,BSE,135942916,531027
HINDBIO,HINDUSTAN BIO SCIENCES LTD.,11.3271231,Small Cap,BSE,136202500,532041
ADIEXRE,ADINATH EXIM RESOURCES LTD.,11.0655294,Small Cap,BSE,136206340,532056
UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,10.9602046,Small Cap,BSE,134020868,523519
GSBFIN,GSB FINANCE LTD.,10.4879997,Small Cap,BSE,130955012,511543
CJGEL,C.J.GELATINE PRODUCTS LTD.,10.348595,Small Cap,BSE,129923844,507515
ALFL,Abhinav Leasing & Finance Ltd,10.1959198,Small Cap,BSE,137971716,538952
PANAFIC,Panafic Industrials Ltd,10.1013751,Small Cap,BSE,137948164,538860
UTLINDS,UTL Industries Limited,9.9853679,Small Cap,BSE,128109060,500426
MYSTICELE,Mystic Electronics Ltd,9.8435875,Small Cap,BSE,137012484,535205
VCU,VCU Data Management Ltd,9.5169997,Small Cap,BSE,137388036,536672
KANDAGIRI,KANDAGIRI SPINNING MILLS LTD.-$,9.4922504,Small Cap,BSE,133437956,521242
NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,9.2765,Small Cap,BSE,136055044,531465
NEXUSSURGL,Nexus Surgical And Medicare Ltd,9.242039,Small Cap,BSE,137951748,538874
GLITTEKG,GLITTEK GRANITES LTD.,8.9559896,Small Cap,BSE,131463172,513528
HASTIFIN,HASTI FINANCE LTD.,8.8452195,Small Cap,BSE,136035076,531387
ENTRINT,ENTERPRISE INTERNATIONAL LTD.,8.7657704,Small Cap,BSE,134802948,526574
BEEYU,BEEYU OVERSEAS LTD.,8.6828501,Small Cap,BSE,136357124,532645
SUPERBAK,SUPER BAKERS (INDIA) LTD.,8.6024949,Small Cap,BSE,135868164,530735
MUKTA,Mukta Agriculture Ltd,8.4558905,Small Cap,BSE,137012228,535204
VXLINSTR,VXL INSTRUMENTS LTD.,8.3679683,Small Cap,BSE,132454148,517399
GANONPRO,Ganon Products Ltd,8.1926177,Small Cap,BSE,131185412,512443
TRIOMERC,TRIO MERCANTILE & TRADING LTD.,8.0165184,Small Cap,BSE,136897284,534755
